,fecha,hora,co_la_boca,no2_la_boca,pm10_la_boca,fecha-hora,Flujo en Sentido A,Flujo en Sentido B,HORA,TEMP,HUM,PNM,DD,FF,weekday,dia de la semana
937,2/9/2019,2,0.54,30,45,2019-02-09 02,675,1322,2,26,82,1008.4,70,7,Saturday,6
938,2/9/2019,3,0.51,25,45,2019-02-09 03,535,1027,3,25.8,83,1008.4,180,4,Saturday,6
939,2/9/2019,4,0.5,34,45,2019-02-09 04,676,948,4,25.2,84,1007.5,70,11,Saturday,6
940,2/9/2019,5,0.49,27,46,2019-02-09 05,1359,1132,5,24,90,1007.7,110,13,Saturday,6
941,2/9/2019,6,0.51,27,46,2019-02-09 06,1680,1567,6,24.7,90,1008.3,180,4,Saturday,6
942,2/9/2019,7,0.52,27,46,2019-02-09 07,2119,1720,7,25.2,89,1008.4,180,4,Saturday,6
943,2/9/2019,8,0.55,22,44,2019-02-09 08,2355,1996,8,26.3,85,1009.1,200,2,Saturday,6
944,2/9/2019,9,0.57,24,43,2019-02-09 09,2483,2305,9,26.7,84,1008.4,110,7,Saturday,6
945,2/9/2019,10,0.59,31,42,2019-02-09 10,2437,2630,10,27.2,81,1008.5,90,7,Saturday,6
946,2/9/2019,11,0.59,23,39,2019-02-09 11,2505,2932,11,28,78,1008.8,20,9,Saturday,6
947,2/9/2019,12,0.59,21,38,2019-02-09 12,2319,3185,12,28.7,76,1008.7,20,11,Saturday,6
948,2/9/2019,13,0.61,26,36,2019-02-09 13,2260,3224,13,29.3,74,1008.2,360,11,Saturday,6
949,2/9/2019,14,0.63,27,36,2019-02-09 14,1913,2883,14,29.7,72,1007.9,360,11,Saturday,6
950,2/9/2019,15,0.65,36,36,2019-02-09 15,1800,2613,15,30.5,73,1007.4,20,11,Saturday,6
951,2/9/2019,16,0.64,22,36,2019-02-09 16,1916,2796,16,34.2,34,1006.5,290,15,Saturday,6
952,2/9/2019,17,0.64,,35,2019-02-09 17,1894,3430,17,34,33,1006.1,290,7,Saturday,6
953,2/9/2019,18,0.64,,35,2019-02-09 18,1996,4436,18,34.5,29,1005.7,250,9,Saturday,6
954,2/9/2019,19,,,34,2019-02-09 19,2335,2793,19,33.5,31,1005.7,230,7,Saturday,6
955,2/9/2019,20,,,33,2019-02-09 20,2599,3167,20,31.4,35,1005.7,230,2,Saturday,6
956,2/9/2019,21,,,32,2019-02-09 21,3820,3171,21,30.3,42,1005.9,230,6,Saturday,6
957,2/9/2019,22,,,29,2019-02-09 22,3090,2404,22,29.4,54,1006.8,230,6,Saturday,6
958,2/9/2019,23,,,,2019-02-09 23,1944,2097,23,28.3,59,1007.5,250,4,Saturday,6
959,2/9/2019,24,,,,2019-02-09 24,,,24,23.6,80,1009,110,9,Saturday,6
960,2/10/2019,1,,,,2019-02-10 01,1491,2338,1,26.2,65,1007.4,270,2,Sunday,7
961,2/10/2019,2,,,,2019-02-10 02,1178,1901,2,26.9,75,1006.9,50,6,Sunday,7
962,2/10/2019,3,,,,2019-02-10 03,831,1389,3,26.1,79,1006.5,320,2,Sunday,7
963,2/10/2019,4,,,,2019-02-10 04,756,1155,4,25.2,86,1006.2,270,4,Sunday,7
964,2/10/2019,5,,,,2019-02-10 05,1135,1191,5,24.6,89,1005.7,270,2,Sunday,7
965,2/10/2019,6,,,,2019-02-10 06,1145,1458,6,24.7,90,1006.1,320,4,Sunday,7
966,2/10/2019,7,,,,2019-02-10 07,1062,1296,7,25.4,83,1006.3,290,4,Sunday,7
967,2/10/2019,8,,,,2019-02-10 08,1040,1019,8,27.2,80,1006.3,340,9,Sunday,7
968,2/10/2019,9,,,,2019-02-10 09,1327,1093,9,27.6,68,1005.7,360,11,Sunday,7
969,2/10/2019,10,,,,2019-02-10 10,1443,1396,10,28.4,70,1006.1,360,9,Sunday,7
970,2/10/2019,11,,,,2019-02-10 11,1626,1759,11,29.2,71,1005.7,360,11,Sunday,7
971,2/10/2019,12,,,,2019-02-10 12,1862,2276,12,30.2,72,1004.7,20,11,Sunday,7
972,2/10/2019,13,,,,2019-02-10 13,1710,2043,13,31.8,57,1003.9,360,15,Sunday,7
973,2/10/2019,14,,,,2019-02-10 14,1363,1665,14,32.2,55,1003.5,360,15,Sunday,7
974,2/10/2019,15,,,,2019-02-10 15,1422,1751,15,31.6,61,1002.7,360,15,Sunday,7
975,2/10/2019,16,,,,2019-02-10 16,1777,1975,16,31.4,65,1001.7,20,15,Sunday,7
976,2/10/2019,17,,,,2019-02-10 17,2229,2157,17,31.6,61,1001.3,340,17,Sunday,7
977,2/10/2019,18,,,,2019-02-10 18,2133,2412,18,32.2,55,1000.4,340,20,Sunday,7
978,2/10/2019,19,,,,2019-02-10 19,2356,2903,19,30.8,62,1000.5,320,17,Sunday,7
979,2/10/2019,20,,,,2019-02-10 20,1744,3175,20,30,64,1000.9,340,17,Sunday,7
980,2/10/2019,21,,,,2019-02-10 21,25,2954,21,29.3,67,1001.5,320,13,Sunday,7
981,2/10/2019,22,,,,2019-02-10 22,10,3043,22,29.3,59,1002,320,7,Sunday,7
982,2/10/2019,23,,,,2019-02-10 23,8,2320,23,29.1,59,1002.2,320,11,Sunday,7
983,2/10/2019,24,,,,2019-02-10 24,,,24,27.1,60,1007.4,0,0,Sunday,7
984,2/11/2019,1,,,,2019-02-11 01,10,1232,1,28.9,62,1002.1,360,4,Monday,1
985,2/11/2019,2,,,,2019-02-11 02,225,802,2,29.3,60,1001.5,230,4,Monday,1
986,2/11/2019,3,,,,2019-02-11 03,336,508,3,28.9,57,1000.7,230,7,Monday,1
987,2/11/2019,4,,,,2019-02-11 04,648,620,4,25,82,1001.6,140,11,Monday,1
988,2/11/2019,5,,,,2019-02-11 05,1687,1092,5,24.4,79,1001.5,140,11,Monday,1
989,2/11/2019,6,,,,2019-02-11 06,2750,2044,6,24.4,80,1001.2,140,15,Monday,1
990,2/11/2019,7,,,,2019-02-11 07,3795,2907,7,22.1,90,1005.4,230,7,Monday,1
991,2/11/2019,8,,,,2019-02-11 08,3883,3147,8,21.4,96,1007,180,11,Monday,1
992,2/11/2019,9,,,,2019-02-11 09,3602,3118,9,20.6,92,1008.1,200,13,Monday,1
993,2/11/2019,10,,,,2019-02-11 10,2915,3042,10,18.8,89,1007.7,180,15,Monday,1
994,2/11/2019,11,,,,2019-02-11 11,2793,3321,11,19,81,1007.3,180,19,Monday,1
995,2/11/2019,12,,,,2019-02-11 12,2744,3558,12,21.1,76,1008.6,180,15,Monday,1
996,2/11/2019,13,,,,2019-02-11 13,2746,3558,13,21.2,74,1010.6,180,17,Monday,1
997,2/11/2019,14,,,,2019-02-11 14,2594,3907,14,23,63,1010.8,160,19,Monday,1
998,2/11/2019,15,,,,2019-02-11 15,2478,4031,15,24,61,1011.5,200,13,Monday,1
999,2/11/2019,16,,,,2019-02-11 16,2496,4165,16,26,48,1011.7,180,19,Monday,1
1000,2/11/2019,17,,5,,2019-02-11 17,2568,4425,17,24.5,48,1012.8,180,20,Monday,1
1001,2/11/2019,18,,6,,2019-02-11 18,2216,4586,18,23.4,46,1014.2,160,22,Monday,1
1002,2/11/2019,19,,6,,2019-02-11 19,1842,3817,19,21.9,46,1014.9,160,22,Monday,1
1003,2/11/2019,20,,7,,2019-02-11 20,1349,2954,20,20.3,56,1016.6,160,22,Monday,1
1004,2/11/2019,21,,8,,2019-02-11 21,46,2459,21,18.9,57,1018.7,140,26,Monday,1
1005,2/11/2019,22,0.43,10,,2019-02-11 22,11,2040,22,18.3,53,1020.2,160,19,Monday,1
1006,2/11/2019,23,0.41,11,,2019-02-11 23,15,1510,23,17.8,57,1021.3,160,19,Monday,1
1007,2/11/2019,24,0.39,10,,2019-02-11 24,,,24,28.5,76,1002.1,360,6,Monday,1
1008,2/12/2019,1,0.29,9,,2019-02-12 01,9,848,1,16.7,62,1022.8,180,9,Tuesday,2
1009,2/12/2019,2,0.27,10,,2019-02-12 02,2,501,2,16.2,62,1023.2,160,15,Tuesday,2
1010,2/12/2019,3,0.27,8,,2019-02-12 03,2,400,3,15.2,69,1023.4,180,17,Tuesday,2
1011,2/12/2019,4,0.26,8,,2019-02-12 04,4,532,4,14.8,68,1023.4,180,17,Tuesday,2
1012,2/12/2019,5,0.26,9,,2019-02-12 05,6,1013,5,14.3,67,1024,180,11,Tuesday,2
1013,2/12/2019,6,0.25,9,,2019-02-12 06,851,2045,6,14.1,63,1024.5,180,13,Tuesday,2
1014,2/12/2019,7,0.25,13,,2019-02-12 07,4121,2978,7,14,63,1025,180,11,Tuesday,2
1015,2/12/2019,8,0.26,12,,2019-02-12 08,4446,3243,8,14.9,57,1025.9,180,19,Tuesday,2
1016,2/12/2019,9,0.26,12,,2019-02-12 09,3954,3267,9,16.1,49,1026.6,180,17,Tuesday,2
1017,2/12/2019,10,0.25,11,,2019-02-12 10,3043,3113,10,17.6,44,1027.2,180,22,Tuesday,2
1018,2/12/2019,11,0.25,11,,2019-02-12 11,2949,3501,11,18.6,41,1027.8,200,15,Tuesday,2
1019,2/12/2019,12,0.25,10,,2019-02-12 12,2812,3515,12,19.5,40,1027.8,180,15,Tuesday,2
1020,2/12/2019,13,0.24,11,,2019-02-12 13,2845,3789,13,20.3,40,1027.4,180,20,Tuesday,2
1021,2/12/2019,14,0.23,11,,2019-02-12 14,2748,4010,14,22,35,1027,180,15,Tuesday,2
1022,2/12/2019,15,0.22,11,,2019-02-12 15,2601,4299,15,21.8,32,1026.4,160,15,Tuesday,2
1023,2/12/2019,16,0.21,10,22,2019-02-12 16,2735,4367,16,22.2,33,1025.6,160,9,Tuesday,2
1024,2/12/2019,17,0.2,11,23,2019-02-12 17,2590,4201,17,22.6,32,1024.9,160,15,Tuesday,2
1025,2/12/2019,18,0.2,14,23,2019-02-12 18,2412,4472,18,22.3,33,1024.4,160,13,Tuesday,2
1026,2/12/2019,19,0.21,18,24,2019-02-12 19,1933,3814,19,21.9,33,1024.2,180,11,Tuesday,2
1027,2/12/2019,20,0.21,22,26,2019-02-12 20,1446,3392,20,20.3,41,1024.1,140,15,Tuesday,2
1028,2/12/2019,21,0.21,25,29,2019-02-12 21,24,2728,21,20.4,38,1024.1,140,13,Tuesday,2
1029,2/12/2019,22,0.23,24,30,2019-02-12 22,16,2232,22,20.1,40,1024.3,140,11,Tuesday,2
1030,2/12/2019,23,0.24,24,32,2019-02-12 23,16,1688,23,19.7,44,1024.1,140,7,Tuesday,2
1031,2/12/2019,24,0.26,25,33,2019-02-12 24,,,24,17.6,58,1022.5,160,13,Tuesday,2
1032,2/13/2019,1,0.29,23,35,2019-02-13 01,8,1019,1,19.1,53,1023.5,270,4,Wednesday,3
1033,2/13/2019,2,0.31,21,33,2019-02-13 02,4,619,2,19,64,1023.1,360,15,Wednesday,3
1034,2/13/2019,3,0.31,17,33,2019-02-13 03,3,500,3,18.1,68,1022.7,360,15,Wednesday,3
1035,2/13/2019,4,0.32,15,34,2019-02-13 04,192,581,4,18.3,64,1022.5,360,19,Wednesday,3
1036,2/13/2019,5,0.32,17,34,2019-02-13 05,1583,1097,5,18.3,63,1022.4,20,15,Wednesday,3
1037,2/13/2019,6,0.32,17,35,2019-02-13 06,2835,2125,6,18,63,1022.6,50,9,Wednesday,3
1038,2/13/2019,7,0.34,19,35,2019-02-13 07,4175,3125,7,16.7,72,1022.6,320,6,Wednesday,3
1039,2/13/2019,8,0.35,19,36,2019-02-13 08,4350,3347,8,18.8,65,1022.7,20,11,Wednesday,3
1040,2/13/2019,9,0.35,17,36,2019-02-13 09,4218,3095,9,19.2,62,1022.7,50,13,Wednesday,3
1041,2/13/2019,10,0.36,16,34,2019-02-13 10,2836,2300,10,20.3,55,1022.6,50,13,Wednesday,3
1042,2/13/2019,11,0.39,17,35,2019-02-13 11,2281,2710,11,20.5,55,1022.5,70,17,Wednesday,3
1043,2/13/2019,12,0.41,17,38,2019-02-13 12,2178,2884,12,21.3,49,1022,50,15,Wednesday,3
1044,2/13/2019,13,0.43,16,39,2019-02-13 13,2154,2828,13,21.7,48,1021.1,50,13,Wednesday,3
1045,2/13/2019,14,0.44,17,39,2019-02-13 14,2318,3761,14,22.1,50,1020.5,50,11,Wednesday,3
1046,2/13/2019,15,0.44,20,42,2019-02-13 15,2514,3851,15,22,47,1019.5,20,11,Wednesday,3
1047,2/13/2019,16,0.43,17,48,2019-02-13 16,2408,4214,16,22.1,46,1018.8,50,9,Wednesday,3
1048,2/13/2019,17,0.43,17,48,2019-02-13 17,2602,4482,17,22.3,49,1018.4,90,9,Wednesday,3
1049,2/13/2019,18,0.42,19,48,2019-02-13 18,2461,4460,18,22.4,48,1018.2,50,11,Wednesday,3
1050,2/13/2019,19,0.42,20,47,2019-02-13 19,2064,4007,19,21.3,51,1018.2,90,9,Wednesday,3
1051,2/13/2019,20,0.42,24,46,2019-02-13 20,2005,3265,20,20.9,58,1018.2,90,11,Wednesday,3
1052,2/13/2019,21,0.42,22,43,2019-02-13 21,1600,2826,21,20.9,57,1018.5,90,11,Wednesday,3
1053,2/13/2019,22,0.44,20,41,2019-02-13 22,1101,2275,22,21.6,56,1018.9,70,9,Wednesday,3
1054,2/13/2019,23,0.44,19,40,2019-02-13 23,780,1832,23,21.7,57,1018,70,17,Wednesday,3
1055,2/13/2019,24,0.44,20,39,2019-02-13 24,,,24,19.1,48,1023.9,180,4,Wednesday,3
1056,2/14/2019,1,0.43,20,38,2019-02-14 01,16,1161,1,22,64,1017.4,90,20,Thursday,4
1057,2/14/2019,2,0.43,19,37,2019-02-14 02,4,725,2,21.3,67,1016.6,70,19,Thursday,4
1058,2/14/2019,3,0.42,15,37,2019-02-14 03,9,548,3,21.2,66,1015.9,70,19,Thursday,4
1059,2/14/2019,4,0.4,19,36,2019-02-14 04,391,653,4,21.3,69,1016.5,20,9,Thursday,4
1060,2/14/2019,5,0.4,19,36,2019-02-14 05,1751,1054,5,21.4,64,1015.4,70,13,Thursday,4
1061,2/14/2019,6,0.39,18,36,2019-02-14 06,2783,1938,6,21.3,63,1016.7,340,9,Thursday,4
1062,2/14/2019,7,0.41,20,36,2019-02-14 07,4219,2828,7,19.7,86,1017.2,320,11,Thursday,4
1063,2/14/2019,8,0.45,18,40,2019-02-14 08,4390,3190,8,19.3,92,1017.4,270,6,Thursday,4
1064,2/14/2019,9,0.52,23,38,2019-02-14 09,3937,2986,9,18.1,89,1018.3,270,7,Thursday,4
1065,2/14/2019,10,0.56,23,37,2019-02-14 10,3654,3217,10,17.7,89,1018.5,230,7,Thursday,4
1066,2/14/2019,11,0.62,26,37,2019-02-14 11,3495,3319,11,18.4,85,1018.3,270,4,Thursday,4
1067,2/14/2019,12,0.67,23,34,2019-02-14 12,3512,3683,12,19.7,74,1018.4,270,6,Thursday,4
1068,2/14/2019,13,0.72,24,34,2019-02-14 13,3532,3870,13,20.5,73,1018.1,230,4,Thursday,4
1069,2/14/2019,14,0.73,23,33,2019-02-14 14,3502,4059,14,21.1,63,1017.8,180,6,Thursday,4
1070,2/14/2019,15,0.72,19,31,2019-02-14 15,3327,4189,15,21.7,54,1017.3,160,9,Thursday,4
1071,2/14/2019,16,0.68,19,24,2019-02-14 16,3309,4393,16,23.4,45,1016.2,180,4,Thursday,4
1072,2/14/2019,17,0.64,24,24,2019-02-14 17,3445,4381,17,22.3,60,1015.9,110,22,Thursday,4
1073,2/14/2019,18,0.6,21,25,2019-02-14 18,2965,4415,18,21.7,58,1015.4,110,24,Thursday,4
1074,2/14/2019,19,0.56,20,24,2019-02-14 19,2543,4106,19,21.1,64,1015.7,110,24,Thursday,4
1075,2/14/2019,20,0.53,23,25,2019-02-14 20,2930,3163,20,20.7,67,1015.7,110,17,Thursday,4
1076,2/14/2019,21,0.48,32,26,2019-02-14 21,2413,1078,21,20.8,68,1016.2,110,9,Thursday,4
1077,2/14/2019,22,0.48,29,25,2019-02-14 22,1705,830,22,20.6,74,1016.7,160,7,Thursday,4
1078,2/14/2019,23,0.5,27,25,2019-02-14 23,1313,654,23,20.6,72,1016.9,160,7,Thursday,4
1079,2/14/2019,24,0.51,29,25,2019-02-14 24,,,24,21.7,61,1017.7,90,17,Thursday,4
1080,2/15/2019,1,0.5,24,25,2019-02-15 01,712,561,1,20.8,71,1016.9,90,11,Friday,5
1081,2/15/2019,2,0.51,22,25,2019-02-15 02,522,331,2,20.7,79,1016.5,50,9,Friday,5
1082,2/15/2019,3,0.52,23,26,2019-02-15 03,436,272,3,20.6,79,1016,50,9,Friday,5
1083,2/15/2019,4,0.52,28,26,2019-02-15 04,709,364,4,19.8,82,1016,990,4,Friday,5
1084,2/15/2019,5,0.54,23,26,2019-02-15 05,1837,1201,5,18.5,88,1016.2,990,4,Friday,5
1085,2/15/2019,6,0.63,25,27,2019-02-15 06,3235,2222,6,18.5,81,1016.3,250,7,Friday,5
1086,2/15/2019,7,0.73,23,29,2019-02-15 07,4362,3142,7,18.7,77,1016.6,230,6,Friday,5
1087,2/15/2019,8,0.82,28,29,2019-02-15 08,4629,3354,8,20.7,70,1016.8,230,6,Friday,5
1088,2/15/2019,9,0.89,39,32,2019-02-15 09,4319,3167,9,22.1,66,1017,200,6,Friday,5
1089,2/15/2019,10,0.9,26,33,2019-02-15 10,3793,3294,10,23.5,59,1017.2,140,7,Friday,5
1090,2/15/2019,11,0.9,24,33,2019-02-15 11,3564,3624,11,24.4,60,1017,50,9,Friday,5
1091,2/15/2019,12,0.91,28,33,2019-02-15 12,3697,3845,12,24.1,63,1017.1,50,9,Friday,5
1092,2/15/2019,13,0.9,28,34,2019-02-15 13,3477,3859,13,25,57,1016.8,50,13,Friday,5
1093,2/15/2019,14,0.81,36,34,2019-02-15 14,3422,3982,,,,,,,Friday,5
1094,2/15/2019,15,0.7,35,35,2019-02-15 15,3428,4301,15,25.9,55,1016.2,50,11,Friday,5
1095,2/15/2019,16,0.6,31,37,2019-02-15 16,3394,4594,16,26.3,47,1015.6,50,13,Friday,5
1096,2/15/2019,17,0.53,36,37,2019-02-15 17,3241,4935,17,26.2,53,1015.5,50,13,Friday,5
1097,2/15/2019,18,0.5,33,36,2019-02-15 18,2903,4836,18,25.2,55,1015.5,50,11,Friday,5
1098,2/15/2019,19,0.5,33,37,2019-02-15 19,2584,4027,19,25.2,55,1015.7,50,9,Friday,5
1099,2/15/2019,20,0.5,29,37,2019-02-15 20,2863,3799,20,24.2,61,1015.9,90,13,Friday,5
1100,2/15/2019,21,0.5,27,36,2019-02-15 21,2747,3345,21,23.4,59,1016.2,90,15,Friday,5
1101,2/15/2019,22,0.51,26,37,2019-02-15 22,1985,2551,22,23.4,66,1016.7,70,13,Friday,5
1102,2/15/2019,23,0.51,28,37,2019-02-15 23,1626,2084,23,23.2,67,1016.7,50,9,Friday,5
1103,2/15/2019,24,0.53,30,37,2019-02-15 24,,,24,20.1,75,1016.9,990,4,Friday,5
1104,2/16/2019,1,0.54,28,37,2019-02-16 01,1217,1880,1,22.8,64,1016.7,50,4,Saturday,6
1105,2/16/2019,2,0.58,28,38,2019-02-16 02,866,1496,2,22.2,66,1016.4,320,4,Saturday,6
1106,2/16/2019,3,0.61,27,38,2019-02-16 03,703,1131,3,20,75,1016.4,110,4,Saturday,6
1107,2/16/2019,4,0.65,30,39,2019-02-16 04,754,974,4,19.3,75,1016.4,200,4,Saturday,6
1108,2/16/2019,5,0.68,29,39,2019-02-16 05,1562,1103,5,19.9,73,1016.4,200,4,Saturday,6
1109,2/16/2019,6,0.73,28,38,2019-02-16 06,1938,1549,6,21.5,74,1016.4,50,9,Saturday,6
1110,2/16/2019,7,0.75,28,38,2019-02-16 07,2367,1755,7,22.2,74,1017.1,50,7,Saturday,6
1111,2/16/2019,8,0.74,23,35,2019-02-16 08,2719,2032,8,21.8,80,1017.7,320,9,Saturday,6
1112,2/16/2019,9,0.71,22,32,2019-02-16 09,2834,2375,9,22.7,76,1018.2,320,11,Saturday,6
1113,2/16/2019,10,0.66,22,31,2019-02-16 10,2929,2567,10,22.9,75,1018.5,320,11,Saturday,6
1114,2/16/2019,11,0.61,18,31,2019-02-16 11,2898,2965,11,24,73,1018.2,360,7,Saturday,6
1115,2/16/2019,12,0.55,17,31,2019-02-16 12,2843,3109,12,24.6,66,1018,20,7,Saturday,6
1116,2/16/2019,13,0.49,14,30,2019-02-16 13,2843,3292,13,25.2,67,1017.7,50,9,Saturday,6
1117,2/16/2019,14,0.41,13,29,2019-02-16 14,2340,2936,14,25.9,61,1017.3,50,11,Saturday,6
1118,2/16/2019,15,0.37,13,28,2019-02-16 15,2271,2676,15,26.7,57,1016.7,50,7,Saturday,6
1119,2/16/2019,16,0.34,10,28,2019-02-16 16,2300,2630,16,27.5,55,1015.7,50,9,Saturday,6
1120,2/16/2019,17,0.34,14,27,2019-02-16 17,2365,2691,17,27,59,1015.4,50,11,Saturday,6
1121,2/16/2019,18,0.34,14,26,2019-02-16 18,2496,2734,18,26.8,59,1015.3,90,11,Saturday,6
1122,2/16/2019,19,0.34,16,26,2019-02-16 19,2644,2845,19,25.8,63,1015.2,110,15,Saturday,6
1123,2/16/2019,20,0.34,18,25,2019-02-16 20,3147,3427,20,24.8,66,1015.2,110,15,Saturday,6
1124,2/16/2019,21,0.35,18,25,2019-02-16 21,3053,3216,21,24.9,71,1015.6,110,17,Saturday,6
1125,2/16/2019,22,0.36,22,25,2019-02-16 22,2191,2517,22,25.1,69,1016,90,17,Saturday,6
1126,2/16/2019,23,0.39,22,25,2019-02-16 23,1615,2261,23,24.8,77,1015.8,90,17,Saturday,6
1127,2/16/2019,24,0.42,20,25,2019-02-16 24,,,24,23,68,1016.7,50,6,Saturday,6
1128,2/17/2019,1,0.43,23,25,2019-02-17 01,1580,2413,1,24.4,77,1016,90,17,Sunday,7
1129,2/17/2019,2,0.44,19,24,2019-02-17 02,1275,1957,2,24.3,79,1015.5,90,15,Sunday,7
1130,2/17/2019,3,0.45,15,24,2019-02-17 03,864,1332,3,24.2,76,1015.2,50,19,Sunday,7
1131,2/17/2019,4,0.46,15,23,2019-02-17 04,786,1086,4,23.7,76,1014.9,20,15,Sunday,7
1132,2/17/2019,5,0.46,9,22,2019-02-17 05,1241,1071,5,23.4,80,1014.7,20,19,Sunday,7
1133,2/17/2019,6,0.44,10,23,2019-02-17 06,1268,1378,6,23.2,83,1014.7,360,22,Sunday,7
1134,2/17/2019,7,0.42,11,21,2019-02-17 07,1211,1236,7,23.2,83,1015.3,360,15,Sunday,7
1135,2/17/2019,8,0.41,11,20,2019-02-17 08,1224,1061,8,23.4,83,1015.7,360,17,Sunday,7
1136,2/17/2019,9,0.4,10,20,2019-02-17 09,1542,1094,9,24.2,82,1016.1,360,15,Sunday,7
1137,2/17/2019,10,0.39,12,20,2019-02-17 10,1822,1421,10,24.4,79,1016.1,360,13,Sunday,7
1138,2/17/2019,11,0.39,13,20,2019-02-17 11,2072,1924,11,25.2,76,1015.7,360,9,Sunday,7
1139,2/17/2019,12,0.39,13,19,2019-02-17 12,2281,2478,12,25.8,76,1015.4,20,9,Sunday,7
1140,2/17/2019,13,0.4,9,19,2019-02-17 13,2034,2184,13,26.8,73,1014.7,20,9,Sunday,7
1141,2/17/2019,14,0.4,7,19,2019-02-17 14,1694,1823,14,27.2,70,1014.1,50,9,Sunday,7
1142,2/17/2019,15,0.39,6,19,2019-02-17 15,1715,2009,15,27.6,68,1013.3,50,11,Sunday,7
1143,2/17/2019,16,0.38,7,18,2019-02-17 16,2066,2440,16,28.2,64,1012.7,50,11,Sunday,7
1144,2/17/2019,17,0.38,8,18,2019-02-17 17,2329,3300,17,28.2,57,1012.3,70,13,Sunday,7
1145,2/17/2019,18,0.38,12,19,2019-02-17 18,2576,4013,18,28.2,65,1012.2,90,17,Sunday,7
1146,2/17/2019,19,0.39,14,20,2019-02-17 19,2786,3219,19,27.9,64,1011.9,90,19,Sunday,7
1147,2/17/2019,20,0.41,13,22,2019-02-17 20,2677,2750,20,26.1,74,1012.1,90,19,Sunday,7
1148,2/17/2019,21,0.42,15,22,2019-02-17 21,3154,9,21,25.9,74,1012.5,110,19,Sunday,7
1149,2/17/2019,22,0.43,14,22,2019-02-17 22,2118,10,22,25.3,86,1012.8,110,22,Sunday,7
1150,2/17/2019,23,0.47,20,22,2019-02-17 23,971,10,23,25.6,85,1012.6,90,15,Sunday,7
1151,2/17/2019,24,0.5,18,22,2019-02-17 24,,,24,24.7,76,1016.2,90,20,Sunday,7
1152,2/18/2019,1,0.51,14,22,2019-02-18 01,386,9,1,26.2,69,1012.1,50,11,Monday,1
1153,2/18/2019,2,0.52,13,22,2019-02-18 02,285,11,2,25.8,71,1011.5,20,11,Monday,1
1154,2/18/2019,3,0.5,13,23,2019-02-18 03,311,12,3,25.8,71,1010.9,20,11,Monday,1
1155,2/18/2019,4,0.48,11,23,2019-02-18 04,495,7,4,24.5,78,1010.9,20,22,Monday,1
1156,2/18/2019,5,0.46,11,23,2019-02-18 05,1797,14,5,24,80,1010.7,20,19,Monday,1
1157,2/18/2019,6,0.45,10,22,2019-02-18 06,3202,1434,6,23.8,81,1010.8,360,26,Monday,1
1158,2/18/2019,7,0.42,13,22,2019-02-18 07,4388,3155,7,23.7,81,1011.1,360,22,Monday,1
1159,2/18/2019,8,0.41,12,23,2019-02-18 08,4690,3233,8,23.9,81,1011.6,360,15,Monday,1
